日期,圭源蒙玺启航,纯达二期,new
2017-09-07,1.010538553255942,,1.010538553255942
2017-09-08,1.0109342011293347,,1.0109342011293347
2017-09-11,1.0109342011293347,,1.0109342011293347
2017-09-12,1.0109342011293347,,1.0109342011293347
2017-09-13,1.0109342011293347,,1.0109342011293347
2017-09-14,1.0109342011293347,,1.0109342011293347
2017-09-15,1.0109342011293347,,1.0109342011293347
2017-09-18,1.0109342011293347,,1.0109342011293347
2017-09-19,1.0109342011293347,,1.0109342011293347
2017-09-20,1.0109342011293347,,1.0109342011293347
2017-09-21,1.0109342011293347,,1.0109342011293347
2017-09-22,1.0109342011293347,,1.0109342011293347
2017-09-25,1.0101422787377292,,1.0101422787377292
2017-09-26,1.0093497287080087,,1.0093497287080087
2017-09-27,1.0085565500445146,,1.0085565500445146
2017-09-28,1.0077627417492179,,1.0077627417492179
2017-09-29,1.0069683028217105,,1.0069683028217105
2017-10-09,1.0063721184019967,,1.0063721184019967
2017-10-10,1.005775578334389,,1.005775578334389
2017-10-11,1.0051786821943172,,1.0051786821943172
2017-10-12,1.0045814295564515,,1.0045814295564515
2017-10-13,1.0039838199946984,,1.0039838199946984
2017-10-16,1.0039838199946984,,1.0039838199946984
2017-10-17,1.0039838199946984,,1.0039838199946984
2017-10-18,1.0039838199946984,,1.0039838199946984
2017-10-19,1.0039838199946984,,1.0039838199946984
2017-10-20,1.0039838199946984,,1.0039838199946984
2017-10-23,1.0043820677047741,,1.0043820677047741
2017-10-24,1.0047801568767485,,1.0047801568767485
2017-10-25,1.0051780876367966,,1.0051780876367966
2017-10-26,1.0055758601109412,,1.0055758601109412
2017-10-27,1.0059734744250566,,1.0059734744250566
2017-10-30,1.0055757019509117,,1.0055757019509117
2017-10-31,1.005177771190864,,1.005177771190864
2017-11-01,1.0047796820188895,,1.0047796820188895
2017-11-02,1.0043814343088138,,1.0043814343088138
2017-11-03,1.0039830279343118,,1.0039830279343118
2017-11-06,1.0039830279343118,,1.0039830279343118
2017-11-07,1.0039830279343118,,1.0039830279343118
2017-11-08,1.0039830279343118,,1.0039830279343118
2017-11-09,1.0039830279343118,,1.0039830279343118
2017-11-10,1.0039830279343118,,1.0039830279343118
2017-11-13,1.0035844627689072,,1.0035844627689072
2017-11-14,1.0031857386859728,,1.0031857386859728
2017-11-15,1.002786855558729,,1.002786855558729
2017-11-16,1.0023878132602453,,1.0023878132602453
2017-11-17,1.0019886116634389,,1.0019886116634389
2017-11-20,1.0017889710166032,,1.0017889710166032
2017-11-21,1.0015892905054211,,1.0015892905054211
2017-11-22,1.001389570113969,,1.001389570113969
2017-11-23,1.0011898098263141,,1.0011898098263141
2017-11-24,1.000990009626514,,1.000990009626514
2017-11-27,1.003381877276504,,1.003381877276504
2017-11-28,1.0057680375469353,,1.0057680375469353
2017-11-29,1.008148517610415,,1.008148517610415
2017-11-30,1.0105233444459583,,1.0105233444459583
2017-12-01,1.012892544840825,,1.012892544840825
2017-12-04,1.0140757434209868,,1.0140757434209868
2017-12-05,1.0152575436967402,,1.0152575436967402
2017-12-06,1.016437948969217,,1.016437948969217
2017-12-07,1.0176169625278728,,1.0176169625278728
2017-12-08,1.0187945876505422,,1.0187945876505422
2017-12-11,1.0185982782669536,,1.0185982782669536
2017-12-12,1.0184019303384244,,1.0184019303384244
2017-12-13,1.0182055438498148,,1.0182055438498148
2017-12-14,1.0180091187859766,,1.0180091187859766
2017-12-15,1.0178126551317528,,1.0178126551317528
2017-12-18,1.0178126551317528,,1.0178126551317528
2017-12-19,1.0178126551317528,,1.0178126551317528
2017-12-20,1.0178126551317528,,1.0178126551317528
2017-12-21,1.0178126551317528,,1.0178126551317528
2017-12-22,1.0178126551317528,,1.0178126551317528
2017-12-25,1.017026182461678,,1.017026182461678
2017-12-26,1.0162390907654952,,1.0162390907654952
2017-12-27,1.0154513790679767,,1.0154513790679767
2017-12-28,1.014663046391587,,1.014663046391587
2017-12-29,1.0138740917564788,,1.0138740917564788
2018-01-02,1.0131338993064418,,1.0131338993064418
2018-01-03,1.012393158565701,,1.012393158565701
2018-01-04,1.0116518687213718,,1.0116518687213718
2018-01-05,1.0109100289587605,,1.0109100289587605
2018-01-08,1.010118106567155,,1.010118106567155
2018-01-09,1.0093255565374342,,1.0093255565374342
2018-01-10,1.0085323778739403,,1.0085323778739403
2018-01-11,1.0077385695786436,,1.0077385695786436
2018-01-12,1.0069441306511362,,1.0069441306511362
2018-01-15,1.0071427009450202,,1.0071427009450202
2018-01-16,1.0073412318165706,,1.0073412318165706
2018-01-17,1.0075397232814378,,1.0075397232814378
2018-01-18,1.0077381753552621,,1.0077381753552621
2018-01-19,1.0079365880536746,,1.0079365880536746
2018-01-22,1.0079365880536746,,1.0079365880536746
2018-01-23,1.0079365880536746,,1.0079365880536746
2018-01-24,1.0079365880536746,,1.0079365880536746
2018-01-25,1.0079365880536746,,1.0079365880536746
2018-01-26,1.0079365880536746,,1.0079365880536746
2018-01-29,1.0071423068781387,,1.0071423068781387
2018-01-30,1.0063473943185202,,1.0063473943185202
2018-01-31,1.0055518493702307,,1.0055518493702307
2018-02-01,1.0047556710262815,,1.0047556710262815
2018-02-02,1.0039588582772776,,1.0039588582772776
2018-02-05,1.0039588582772776,,1.0039588582772776
2018-02-06,1.0039588582772776,,1.0039588582772776
2018-02-07,1.0039588582772776,,1.0039588582772776
2018-02-08,1.0039588582772776,,1.0039588582772776
2018-02-09,1.0039588582772776,,1.0039588582772776
2018-02-12,1.006607864899794,,1.006607864899794
2018-02-13,1.009249872825818,,1.009249872825818
2018-02-14,1.0118849189391248,,1.0118849189391248
2018-02-22,1.0108957992556433,,1.0108957992556433
2018-02-23,1.009905700245742,,1.009905700245742
2018-02-26,1.0101036808436434,,1.0101036808436434
2018-02-27,1.0103016222529864,,1.0103016222529864
2018-02-28,1.0104995244892816,,1.0104995244892816
2018-03-01,1.010697387568031,,1.010697387568031
2018-03-02,1.0108952115047274,,1.0108952115047274
2018-03-05,1.0112907029027893,,1.0112907029027893
2018-03-06,1.0116860379492412,,1.0116860379492412
2018-03-07,1.0120812167676567,,1.0120812167676567
2018-03-08,1.0124762394814628,,1.0124762394814628
2018-03-09,1.0128711062139406,,1.0128711062139406
2018-03-12,1.0134630557009177,,1.0134630557009177
2018-03-13,1.0140546549909986,,1.0140546549909986
2018-03-14,1.0146459044982905,,1.0146459044982905
2018-03-15,1.0152368046361675,,1.0152368046361675
2018-03-16,1.0158273558172697,,1.0158273558172697
2018-03-19,1.0185756871875091,,1.0185756871875091
2018-03-20,1.0213164859345727,,1.0213164859345727
2018-03-21,1.0240497932364079,,1.0240497932364079
