净值日期,桃花岛量化对冲二号,泓倍期权套利1号,格量稳健一号,玉数,天演6号,品赋火炬,明汯,歆享富诚三期,fof,沪深300,组合基金
2017-11-03,,,,,1.054544058294864,,1.0612027193333138,1.0295039940500252,1.0505684117808318,1.1468152434099,1.0326211092886142
2017-11-06,,,,,1.0547902098105892,,1.0644277999603295,1.0366372117095588,1.0541032283815899,1.1538261290595944,1.032825441123514
2017-11-07,,,,,1.0550363007506567,,1.0676425128789897,1.0437199069622385,1.0576177280853925,1.1620545313534836,1.0330297312154446
2017-11-08,,,,,1.0552823311448731,,1.0708469245341057,1.0507527904444665,1.0611121699292458,1.1605130331852478,1.0330808011301578
2017-11-09,,,,,1.0555283010230234,,1.074041100733779,1.0577365579038849,1.0645868077749931,1.1673556937019436,1.0332850390673547
2017-11-10,,,,,1.0557742104148704,,1.077225106657511,1.0646718906124135,1.0680418904496958,1.1761131810983116,1.0372012225685245
2017-11-13,,,,,1.0534611072542615,,1.076799157067719,1.0609089555230438,1.0658745611697722,1.1800278433981273,1.0376587488762872
2017-11-14,,,,,1.0511426412425933,,1.0763730259675595,1.057131807269975,1.06370064604814,1.1730218546438127,1.0380144760843366
2017-11-15,,,,,1.048818787454902,,1.0759467132022726,1.053340338075662,1.061520100799043,1.1667179566844788,1.0376077653573412
2017-11-16,,,,,1.0464895207920537,,1.0755202186168993,1.0495344389319894,1.0593328806684115,1.174352530047272,1.0376077653573412
2017-11-17,,,,,1.0441548159791172,,1.0750935420562835,1.0457139995814642,1.0571389404270524,1.1781963972106,1.0365899536525067
2017-11-20,,,,,1.0435612191653916,,1.0747966354519671,1.0466681980547465,1.0571601721121324,1.183741991503802,1.0365899536525067
2017-11-21,,,,,1.0429672697852068,,1.0744996406679381,1.047621486901267,1.0571809536729013,1.2012562765406705,1.0373019145963633
2017-11-22,,,,,1.0423729674195,,1.0742025576518028,1.048573867853648,1.0572012855297477,1.20359095107001,1.0375052906386657
2017-11-23,,,,,1.0417783116484616,,1.0739053863511212,1.049525342639566,1.057221168101147,1.1730795431136918,1.036691124141617
